"Ceremony","Ceremony.Year","AwardCeremony","AwardCategory","Note","FilmID","FilmName","PersonID","PersonName","GeneralizedCategory","Your.Rating","Date.Rated","Title","Title.Type","IMDb.Rating","Runtime","Year","Num.Votes","Seen"
89,2017,"089-2017","Best Adapted Screenplay",NA,"tt3521126","The Disaster Artist","nm2354099","Scott Neustadter","Writing",7,"2022-09-01","The Disaster Artist","movie",7.3,104,2017,161416,"Yes"
89,2017,"089-2017","Best Animated Feature",NA,"tt2380307","Coco",NA,NA,"Top Films",9,"2021-07-09","Coco","movie",8.4,105,2017,562683,"Yes"
89,2017,"089-2017","Best Director",NA,"tt4925292","Lady Bird","nm1950086","Greta Gerwig","Director",6,"2021-07-23","Lady Bird","movie",7.4,94,2017,316085,"Yes"
89,2017,"089-2017","Best Directorial Debut",NA,"tt5052448","Get Out","nm1443502","Jordan Peele","Director",9,"2021-07-09","Get Out","movie",7.8,104,2017,668523,"Yes"
89,2017,"089-2017","Best Documentary",NA,"tt7207238","Jane",NA,NA,"Documentary",NA,NA,"Jane","movie",7.8,90,2017,5503,"No"
89,2017,"089-2017","Best Ensemble",NA,"tt5052448","Get Out",NA,NA,"Performance",9,"2021-07-09","Get Out","movie",7.8,104,2017,668523,"Yes"
89,2017,"089-2017","Best Film",NA,"tt6294822","The Post",NA,NA,"Top Films",7,"2021-07-24","The Post","movie",7.2,116,2017,159149,"Yes"
89,2017,"089-2017","Best Foreign Language Film",NA,"tt6896536","Foxtrot",NA,NA,"International",NA,NA,"Foxtrot","movie",7.2,113,2017,7947,"No"
89,2017,"089-2017","Best Original Screenplay",NA,"tt5776858","Phantom Thread","nm0000759","Paul Thomas Anderson","Writing",7,"2022-05-24","Phantom Thread","movie",7.4,130,2017,141473,"Yes"
89,2017,"089-2017","Best Supporting Actor",NA,"tt5649144","The Florida Project","nm0000353","Willem Dafoe","Performance",9,"2023-07-12","The Florida Project","movie",7.6,111,2017,123623,"Yes"
89,2017,"089-2017","Best Supporting Actress",NA,"tt4925292","Lady Bird","nm0582418","Laurie Metcalf","Performance",6,"2021-07-23","Lady Bird","movie",7.4,94,2017,316085,"Yes"
89,2017,"089-2017","Breakthrough Performance",NA,"tt5726616","Call Me by Your Name","nm3154303","Timothée Chalamet","Performance",9,"2021-07-09","Call Me by Your Name","movie",7.8,132,2017,300093,"Yes"
89,2017,"089-2017","Freedom of Expression Award",NA,"tt4882376","First They Killed My Father",NA,NA,"Other",NA,NA,"First They Killed My Father","movie",7.2,136,2017,19915,"No"
89,2017,"089-2017","Freedom of Expression Award",NA,"tt6379314","Let It Fall: Los Angeles 1982-1992",NA,NA,"Other",NA,NA,"Let It Fall: Los Angeles 1982-1992","movie",7.8,144,2017,819,"No"
89,2017,"089-2017","Spotlight Award",NA,"tt0451279","Wonder Woman","nm2933757","Gal Gadot","Other",7,"2021-07-14","Wonder Woman","movie",7.4,141,2017,687209,"Yes"
89,2017,"089-2017","Spotlight Award",NA,"tt0451279","Wonder Woman","nm0420941","Patty Jenkins","Other",7,"2021-07-14","Wonder Woman","movie",7.4,141,2017,687209,"Yes"
89,2017,"089-2017","Top Films",NA,"tt3890160","Baby Driver",NA,NA,"Top Films",7,"2021-07-14","Baby Driver","movie",7.6,113,2017,586935,"Yes"
89,2017,"089-2017","Top Films",NA,"tt5726616","Call Me by Your Name",NA,NA,"Top Films",9,"2021-07-09","Call Me by Your Name","movie",7.8,132,2017,300093,"Yes"
89,2017,"089-2017","Top Films",NA,"tt1389072","Downsizing",NA,NA,"Top Films",NA,NA,"Downsizing","movie",5.8,135,2017,118923,"No"
89,2017,"089-2017","Top Films",NA,"tt5013056","Dunkirk",NA,NA,"Top Films",8,"2021-07-09","Dunkirk","movie",7.8,106,2017,716609,"Yes"
89,2017,"089-2017","Top Films",NA,"tt5052448","Get Out",NA,NA,"Top Films",9,"2021-07-09","Get Out","movie",7.8,104,2017,668523,"Yes"
89,2017,"089-2017","Top Films",NA,"tt4925292","Lady Bird",NA,NA,"Top Films",6,"2021-07-23","Lady Bird","movie",7.4,94,2017,316085,"Yes"
89,2017,"089-2017","Top Films",NA,"tt3315342","Logan",NA,NA,"Top Films",8,"2021-07-11","Logan","movie",8.1,137,2017,808807,"Yes"
89,2017,"089-2017","Top Films",NA,"tt5776858","Phantom Thread",NA,NA,"Top Films",7,"2022-05-24","Phantom Thread","movie",7.4,130,2017,141473,"Yes"
89,2017,"089-2017","Top Films",NA,"tt3521126","The Disaster Artist",NA,NA,"Top Films",7,"2022-09-01","The Disaster Artist","movie",7.3,104,2017,161416,"Yes"
89,2017,"089-2017","Top Films",NA,"tt5649144","The Florida Project",NA,NA,"Top Films",9,"2023-07-12","The Florida Project","movie",7.6,111,2017,123623,"Yes"
89,2017,"089-2017","Top Five Documentaries",NA,"tt5952382","Abacus: Small Enough to Jail",NA,NA,"Documentary",NA,NA,"Abacus: Small Enough to Jail","movie",7.1,88,2016,2914,"No"
89,2017,"089-2017","Top Five Documentaries",NA,"tt5279122","Brimstone & Glory",NA,NA,"Documentary",NA,NA,"Brimstone & Glory","movie",7.3,67,2017,891,"No"
89,2017,"089-2017","Top Five Documentaries",NA,"tt6498644","Eric Clapton: Life in 12 Bars",NA,NA,"Documentary",NA,NA,"Eric Clapton: Life in 12 Bars","movie",7.4,135,2017,2480,"No"
89,2017,"089-2017","Top Five Documentaries",NA,"tt5598102","Faces Places",NA,NA,"Documentary",7,"2022-10-06","Visages villages","movie",7.8,94,2017,13324,"Yes"
89,2017,"089-2017","Top Five Documentaries",NA,"tt6794398","Hell on Earth: The Fall of Syria and the Rise of ISIS",NA,NA,"Documentary",NA,NA,"Hell on Earth: The Fall of Syria and the Rise of ISIS","movie",7.5,99,2017,769,"No"
89,2017,"089-2017","Top Five Foreign Language Films",NA,"tt5639354","A Fantastic Woman",NA,NA,"International",7,"2023-08-28","Una Mujer Fantástica","movie",7.2,104,2017,26939,"Yes"
89,2017,"089-2017","Top Five Foreign Language Films",NA,"tt5029608","Frantz",NA,NA,"International",8,"2023-11-04","Frantz","movie",7.5,113,2016,16933,"Yes"
89,2017,"089-2017","Top Five Foreign Language Films",NA,"tt6304162","Loveless",NA,NA,"International",8,"2023-08-28","Nelyubov","movie",7.6,127,2017,34900,"Yes"
89,2017,"089-2017","Top Five Foreign Language Films",NA,"tt5897636","Summer 1993",NA,NA,"International",NA,NA,"Estiu 1993","movie",7.1,97,2017,8174,"No"
89,2017,"089-2017","Top Five Foreign Language Films",NA,"tt4995790","The Square",NA,NA,"International",5,"2023-08-27","The Square","movie",7.1,151,2017,74976,"Yes"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt6265828","A Ghost Story",NA,NA,"Independent",NA,NA,"A Ghost Story","movie",6.8,92,2017,77491,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt5929750","Beatriz at Dinner",NA,NA,"Independent",NA,NA,"Beatriz at Dinner","movie",6,82,2017,10679,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt5805752","Brigsby Bear",NA,NA,"Independent",NA,NA,"Brigsby Bear","movie",7.3,97,2017,17543,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt4291600","Lady Macbeth",NA,NA,"Independent",NA,NA,"Lady Macbeth","movie",6.8,89,2016,26001,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt5439796","Logan Lucky",NA,NA,"Independent",6,"2021-07-18","Logan Lucky","movie",7,118,2017,158980,"Yes"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt3262342","Loving Vincent",NA,NA,"Independent",7,"2023-08-13","Loving Vincent","movie",7.8,94,2017,61946,"Yes"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt6333086","Menashe",NA,NA,"Independent",NA,NA,"Menashe","movie",6.5,82,2017,2449,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt4191702","Norman",NA,NA,"Independent",NA,NA,"Norman: The Moderate Rise and Tragic Fall of a New York Fixer","movie",6.1,118,2016,6439,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt6288250","Patti Cake$",NA,NA,"Independent",NA,NA,"Patti Cake$","movie",6.8,109,2017,10463,"No"
89,2017,"089-2017","Top Ten Independent Films",NA,"tt5362988","Wind River",NA,NA,"Independent",NA,NA,"Wind River","movie",7.7,107,2017,271140,"No"
90,2018,"090-2018","Best Actor",NA,"tt6966692","Green Book","nm0001557","Viggo Mortensen","Performance",8,"2022-06-01","Green Book","movie",8.2,130,2018,540949,"Yes"
90,2018,"090-2018","Best Actress",NA,"tt1517451","A Star Is Born","nm3078932","Lady Gaga","Performance",8,"2021-07-09","A Star Is Born","movie",7.6,136,2018,407774,"Yes"
90,2018,"090-2018","Best Adapted Screenplay",NA,"tt7125860","If Beale Street Could Talk","nm1503575","Barry Jenkins","Writing",7,"2023-08-31","If Beale Street Could Talk","movie",7.1,119,2018,51627,"Yes"
90,2018,"090-2018","Best Animated Feature",NA,"tt3606756","Incredibles 2",NA,NA,"Top Films",7,"2021-07-14","Incredibles 2","movie",7.6,118,2018,320241,"Yes"
90,2018,"090-2018","Best Director",NA,"tt1517451","A Star Is Born","nm0177896","Bradley Cooper","Director",8,"2021-07-09","A Star Is Born","movie",7.6,136,2018,407774,"Yes"
90,2018,"090-2018","Best Directorial Debut",NA,"tt7014006","Eighth Grade","nm3102998","Bo Burnham","Director",8,"2022-01-18","Eighth Grade","movie",7.4,93,2018,80927,"Yes"
90,2018,"090-2018","Best Documentary",NA,"tt7689964","RBG",NA,NA,"Documentary",6,"2021-08-20","RBG","movie",7.6,98,2018,14839,"Yes"
90,2018,"090-2018","Best Ensemble",NA,"tt3104988","Crazy Rich Asians",NA,NA,"Performance",7,"2021-07-11","Crazy Rich Asians","movie",6.9,120,2018,184651,"Yes"
90,2018,"090-2018","Best Film",NA,"tt6966692","Green Book",NA,NA,"Top Films",8,"2022-06-01","Green Book","movie",8.2,130,2018,540949,"Yes"
90,2018,"090-2018","Best Foreign Language Film",NA,"tt6543652","Cold War",NA,NA,"International",7,"2022-08-18","Zimna wojna","movie",7.5,89,2018,60727,"Yes"
90,2018,"090-2018","Best Original Screenplay",NA,"tt6053438","First Reformed","nm0001707","Paul Schrader","Writing",6,"2022-06-09","First Reformed","movie",7.1,113,2017,61113,"Yes"
90,2018,"090-2018","Best Supporting Actor",NA,"tt1517451","A Star Is Born","nm0000385","Sam Elliott","Performance",8,"2021-07-09","A Star Is Born","movie",7.6,136,2018,407774,"Yes"
90,2018,"090-2018","Best Supporting Actress",NA,"tt7125860","If Beale Street Could Talk","nm0005093","Regina King","Performance",7,"2023-08-31","If Beale Street Could Talk","movie",7.1,119,2018,51627,"Yes"
90,2018,"090-2018","Breakthrough Performance",NA,"tt3892172","Leave No Trace","nm5057169","Thomasin McKenzie","Performance",8,"2021-07-22","Leave No Trace","movie",7.1,109,2018,63765,"Yes"
90,2018,"090-2018","Freedom of Expression Award",NA,"tt7280898","22 Jul",NA,NA,"Other",NA,NA,"22 July","movie",6.8,143,2018,36588,"No"
90,2018,"090-2018","Freedom of Expression Award",NA,"tt7689484","On Her Shoulders",NA,NA,"Other",NA,NA,"On Her Shoulders","movie",7.3,95,2018,513,"No"
90,2018,"090-2018","Top Five Documentaries",NA,"tt7689908","Crime + Punishment",NA,NA,"Documentary",NA,NA,"Crime + Punishment","movie",7.4,112,2018,689,"No"
90,2018,"090-2018","Top Five Documentaries",NA,"tt7775622","Free Solo",NA,NA,"Documentary",8,"2023-06-23","Free Solo","movie",8.1,100,2018,74752,"Yes"
90,2018,"090-2018","Top Five Documentaries",NA,"tt7476236","Minding the Gap",NA,NA,"Documentary",8,"2023-11-04","Minding the Gap","movie",8,93,2018,10237,"Yes"
90,2018,"090-2018","Top Five Documentaries",NA,"tt7664504","Three Identical Strangers",NA,NA,"Documentary",NA,NA,"Three Identical Strangers","movie",7.6,96,2018,38221,"No"
90,2018,"090-2018","Top Five Documentaries",NA,"tt7681902","Won't You Be My Neighbor?",NA,NA,"Documentary",8,"2021-08-20","Won't You Be My Neighbor?","movie",8.3,95,2018,26730,"Yes"
90,2018,"090-2018","Top Foreign Films",NA,"tt7282468","Burning",NA,NA,"International",7,"2023-11-03","Beoning","movie",7.5,148,2018,72916,"Yes"
90,2018,"090-2018","Top Foreign Films",NA,"tt6002232","Custody",NA,NA,"International",NA,NA,"Jusqu'à la garde","movie",7.5,93,2017,10060,"No"
90,2018,"090-2018","Top Foreign Films",NA,"tt6752992","Happy as Lazzaro",NA,NA,"International",8,"2023-11-05","Lazzaro felice","movie",7.5,128,2018,19794,"Yes"
90,2018,"090-2018","Top Foreign Films",NA,"tt8075192","Shoplifters",NA,NA,"International",9,"2023-08-28","Manbiki kazoku","movie",7.9,121,2018,83320,"Yes"
90,2018,"090-2018","Top Foreign Films",NA,"tt6742252","The Guilty",NA,NA,"International",9,"2023-11-05","Den skyldige","movie",7.5,85,2018,62872,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt6644200","A Quiet Place",NA,NA,"Top Films",6,"2021-07-14","A Quiet Place","movie",7.5,90,2018,566946,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt1517451","A Star Is Born",NA,NA,"Top Films",8,"2021-07-09","A Star Is Born","movie",7.6,136,2018,407774,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt1825683","Black Panther",NA,NA,"Top Films",7,"2021-07-09","Black Panther","movie",7.3,134,2018,819364,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt4595882","Can You Ever Forgive Me?",NA,NA,"Top Films",6,"2021-07-09","Can You Ever Forgive Me?","movie",7.1,106,2018,55178,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt7014006","Eighth Grade",NA,NA,"Top Films",8,"2022-01-18","Eighth Grade","movie",7.4,93,2018,80927,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt6053438","First Reformed",NA,NA,"Top Films",6,"2022-06-09","First Reformed","movie",7.1,113,2017,61113,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt7125860","If Beale Street Could Talk",NA,NA,"Top Films",7,"2023-08-31","If Beale Street Could Talk","movie",7.1,119,2018,51627,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt5028340","Mary Poppins Returns",NA,NA,"Top Films",7,"2021-07-11","Mary Poppins Returns","movie",6.7,130,2018,93241,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt6155172","Roma",NA,NA,"Top Films",9,"2022-06-14","Roma","movie",7.7,135,2018,166584,"Yes"
90,2018,"090-2018","Top Ten Films",NA,"tt6412452","The Ballad of Buster Scruggs",NA,NA,"Top Films",6,"2023-08-19","The Ballad of Buster Scruggs","movie",7.3,133,2018,162144,"Yes"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt5340300","Lean on Pete",NA,NA,"Independent",NA,NA,"Lean on Pete","movie",7.2,121,2017,13542,"No"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt3892172","Leave No Trace",NA,NA,"Independent",8,"2021-07-22","Leave No Trace","movie",7.1,109,2018,63765,"Yes"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt5613484","Mid90s",NA,NA,"Independent",7,"2021-07-18","Mid90s","movie",7.3,85,2018,74984,"Yes"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt7668870","Searching",NA,NA,"Independent",NA,NA,"Searching","movie",7.6,102,2018,176584,"No"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt5688932","Sorry to Bother You",NA,NA,"Independent",6,"2021-08-20","Sorry to Bother You","movie",6.9,112,2018,86114,"Yes"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt4686844","The Death of Stalin",NA,NA,"Independent",NA,NA,"The Death of Stalin","movie",7.2,107,2017,110228,"No"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt2837574","The Old Man & the Gun",NA,NA,"Independent",NA,NA,"The Old Man & the Gun","movie",6.7,93,2018,48812,"No"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt6217608","The Rider",NA,NA,"Independent",NA,NA,"The Rider","movie",7.4,104,2017,20248,"No"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt7681824","We the Animals",NA,NA,"Independent",NA,NA,"We the Animals","movie",6.9,94,2018,4567,"No"
90,2018,"090-2018","Top Ten Independent Films",NA,"tt5742374","You Were Never Really Here",NA,NA,"Independent",NA,NA,"You Were Never Really Here","movie",6.7,89,2017,125250,"No"
90,2018,"090-2018","William K. Everson Film History Award",NA,"tt0069049","The Other Side of the Wind","nm1475059","Filip Jan Rymsza","Other",5,"2022-05-29","The Other Side of the Wind","movie",6.7,122,2018,7870,"Yes"
90,2018,"090-2018","William K. Everson Film History Award",NA,"tt6893836","They’ll Love Me When I’m Dead","nm1475059","Filip Jan Rymsza","Other",6,"2023-09-01","They'll Love Me When I'm Dead","movie",7.4,98,2018,5347,"Yes"
91,2019,"091-2019","Best Actor",NA,"tt5727208","Uncut Gems","nm0001191","Adam Sandler","Performance",7,"2021-07-18","Uncut Gems","movie",7.4,135,2019,306705,"Yes"
91,2019,"091-2019","Best Actress",NA,"tt7549996","Judy","nm0000250","Renée Zellweger","Performance",7,"2021-07-09","Judy","movie",6.8,118,2019,53882,"Yes"
91,2019,"091-2019","Best Adapted Screenplay",NA,"tt1302006","The Irishman","nm0001873","Steven Zaillian","Writing",5,"2021-07-14","The Irishman","movie",7.8,209,2019,417518,"Yes"
91,2019,"091-2019","Best Animated Feature",NA,"tt2386490","How to Train Your Dragon: The Hidden World",NA,NA,"Top Films",6,"2023-08-13","How to Train Your Dragon: The Hidden World","movie",7.4,104,2019,144210,"Yes"
91,2019,"091-2019","Best Director",NA,"tt7131622","Once Upon a Time in Hollywood","nm0000233","Quentin Tarantino","Director",7,"2021-07-09","Once Upon a Time in... Hollywood","movie",7.6,161,2019,807368,"Yes"
91,2019,"091-2019","Best Directorial Debut",NA,"tt8722346","Queen & Slim","nm2027419","Melina Matsoukas","Director",NA,NA,"Queen & Slim","movie",7.1,132,2019,33993,"No"
91,2019,"091-2019","Best Documentary",NA,"tt8879946","Maiden",NA,NA,"Documentary",NA,NA,"Maiden","movie",7.8,97,2018,2503,"No"
91,2019,"091-2019","Best Ensemble",NA,"tt8946378","Knives Out",NA,NA,"Performance",7,"2021-07-14","Knives Out","movie",7.9,130,2019,745999,"Yes"
91,2019,"091-2019","Best Film",NA,"tt1302006","The Irishman",NA,NA,"Top Films",5,"2021-07-14","The Irishman","movie",7.8,209,2019,417518,"Yes"
91,2019,"091-2019","Best Foreign Language Film",NA,"tt6751668","Parasite",NA,NA,"International",9,"2021-07-09","Gisaengchung","movie",8.5,132,2019,900306,"Yes"
91,2019,"091-2019","Best Original Screenplay",NA,"tt5727208","Uncut Gems","nm1509478","Benny Safdie","Writing",7,"2021-07-18","Uncut Gems","movie",7.4,135,2019,306705,"Yes"
91,2019,"091-2019","Best Original Screenplay",NA,"tt5727208","Uncut Gems","nm1343394","Josh Safdie","Writing",7,"2021-07-18","Uncut Gems","movie",7.4,135,2019,306705,"Yes"
91,2019,"091-2019","Best Original Screenplay",NA,"tt5727208","Uncut Gems","nm2563482","Ronald Bronstein","Writing",7,"2021-07-18","Uncut Gems","movie",7.4,135,2019,306705,"Yes"
91,2019,"091-2019","Best Supporting Actor",NA,"tt7131622","Once Upon a Time in Hollywood","nm0000093","Brad Pitt","Performance",7,"2021-07-09","Once Upon a Time in... Hollywood","movie",7.6,161,2019,807368,"Yes"
91,2019,"091-2019","Best Supporting Actress",NA,"tt3513548","Richard Jewell","nm0000870","Kathy Bates","Performance",6,"2023-07-04","Richard Jewell","movie",7.5,131,2019,94914,"Yes"
91,2019,"091-2019","Breakthrough Performance",NA,"tt3513548","Richard Jewell","nm3236159","Paul Walter Hauser","Performance",6,"2023-07-04","Richard Jewell","movie",7.5,131,2019,94914,"Yes"
91,2019,"091-2019","Freedom of Expression Award",NA,"tt9617456","For Sama",NA,NA,"Other",9,"2023-08-28","For Sama","movie",8.5,100,2019,12517,"Yes"
91,2019,"091-2019","Freedom of Expression Award",NA,"tt4916630","Just Mercy",NA,NA,"Other",NA,NA,"Just Mercy","movie",7.6,137,2019,73577,"No"
91,2019,"091-2019","Icon Award",NA,"tt1302006","The Irishman","nm0000199","Al Pacino","Other",5,"2021-07-14","The Irishman","movie",7.8,209,2019,417518,"Yes"
91,2019,"091-2019","Icon Award",NA,"tt1302006","The Irishman","nm0000134","Robert De Niro","Other",5,"2021-07-14","The Irishman","movie",7.8,209,2019,417518,"Yes"
91,2019,"091-2019","Icon Award",NA,"tt1302006","The Irishman","nm0000217","Martin Scorsese","Other",5,"2021-07-14","The Irishman","movie",7.8,209,2019,417518,"Yes"
91,2019,"091-2019","Outstanding Achievement in Cinematography",NA,"tt8579674","1917","nm0005683","Roger Deakins","Other",9,"2021-07-09","1917","movie",8.2,119,2019,648094,"Yes"
91,2019,"091-2019","Top Five Documentaries",NA,"tt9351980","American Factory",NA,NA,"Documentary",8,"2023-08-26","American Factory","movie",7.4,110,2019,23362,"Yes"
91,2019,"091-2019","Top Five Documentaries",NA,"tt8760684","Apollo 11",NA,NA,"Documentary",NA,NA,"Apollo 11","movie",8.1,93,2019,26768,"No"
91,2019,"091-2019","Top Five Documentaries",NA,"tt9577852","Rolling Thunder Revue",NA,NA,"Documentary",NA,NA,"Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese","movie",7.6,142,2019,7439,"No"
91,2019,"091-2019","Top Five Documentaries",NA,"tt10289996","The Black Godfather",NA,NA,"Documentary",NA,NA,"The Black Godfather","movie",7.5,118,2019,1503,"No"
91,2019,"091-2019","Top Five Documentaries",NA,"tt8373280","Wrestle",NA,NA,"Documentary",NA,NA,"Wrestle","movie",7.4,96,2018,251,"No"
91,2019,"091-2019","Top Five Foreign Language Films",NA,"tt10199586","Atlantics",NA,NA,"International",NA,NA,"Atlantique","movie",6.7,106,2019,10236,"No"
91,2019,"091-2019","Top Five Foreign Language Films",NA,"tt6390668","Invisible Life",NA,NA,"International",NA,NA,"A Vida Invisível","movie",7.7,139,2019,9342,"No"
91,2019,"091-2019","Top Five Foreign Language Films",NA,"tt8291806","Pain and Glory",NA,NA,"International",8,"2022-05-29","Dolor y gloria","movie",7.5,113,2019,61907,"Yes"
91,2019,"091-2019","Top Five Foreign Language Films",NA,"tt8613070","Portrait of a Lady on Fire",NA,NA,"International",8,"2021-07-14","Portrait de la jeune fille en feu","movie",8.1,122,2019,104011,"Yes"
91,2019,"091-2019","Top Five Foreign Language Films",NA,"tt6675244","Transit",NA,NA,"International",NA,NA,"Transit","movie",6.9,101,2018,11404,"No"
91,2019,"091-2019","Top Ten Films",NA,"tt8579674","1917",NA,NA,"Top Films",9,"2021-07-09","1917","movie",8.2,119,2019,648094,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt8526872","Dolemite Is My Name",NA,NA,"Top Films",NA,NA,"Dolemite Is My Name","movie",7.2,118,2019,63805,"No"
91,2019,"091-2019","Top Ten Films",NA,"tt1950186","Ford v Ferrari",NA,NA,"Top Films",7,"2022-05-26","Ford v Ferrari","movie",8.1,152,2019,442622,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt2584384","Jojo Rabbit",NA,NA,"Top Films",6,"2021-07-09","Jojo Rabbit","movie",7.9,108,2019,425207,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt8946378","Knives Out",NA,NA,"Top Films",7,"2021-07-14","Knives Out","movie",7.9,130,2019,745999,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt7653254","Marriage Story",NA,NA,"Top Films",7,"2021-07-09","Marriage Story","movie",7.9,137,2019,335024,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt7131622","Once Upon a Time in Hollywood",NA,NA,"Top Films",7,"2021-07-09","Once Upon a Time in... Hollywood","movie",7.6,161,2019,807368,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt3513548","Richard Jewell",NA,NA,"Top Films",6,"2023-07-04","Richard Jewell","movie",7.5,131,2019,94914,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt5727208","Uncut Gems",NA,NA,"Top Films",7,"2021-07-18","Uncut Gems","movie",7.4,135,2019,306705,"Yes"
91,2019,"091-2019","Top Ten Films",NA,"tt8652728","Waves",NA,NA,"Top Films",NA,NA,"Waves","movie",7.5,135,2019,29009,"No"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt5827916","A Hidden Life",NA,NA,"Independent",NA,NA,"A Hidden Life","movie",7.4,174,2019,27046,"No"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt4169146","Give Me Liberty",NA,NA,"Independent",NA,NA,"Give Me Liberty","movie",6.7,110,2019,2169,"No"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt7549996","Judy",NA,NA,"Independent",7,"2021-07-09","Judy","movie",6.8,118,2019,53882,"Yes"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt8772262","Midsommar",NA,NA,"Independent",7,"2021-07-09","Midsommar","movie",7.1,148,2019,376908,"Yes"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt8637428","The Farewell",NA,NA,"Independent",8,"2021-08-20","The Farewell","movie",7.5,100,2019,68886,"Yes"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt4353250","The Last Black Man in San Francisco",NA,NA,"Independent",NA,NA,"The Last Black Man in San Francisco","movie",7.3,121,2019,21171,"No"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt4068576","The Nightingale",NA,NA,"Independent",6,"2023-11-04","The Nightingale","movie",7.3,136,2018,34258,"Yes"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt4364194","The Peanut Butter Falcon",NA,NA,"Independent",7,"2021-08-20","The Peanut Butter Falcon","movie",7.6,97,2019,98744,"Yes"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt6920356","The Souvenir",NA,NA,"Independent",NA,NA,"The Souvenir","movie",6.4,120,2019,14040,"No"
91,2019,"091-2019","Top Ten Independent Films",NA,"tt5117428","Wild Rose",NA,NA,"Independent",NA,NA,"Wild Rose","movie",7.1,101,2018,14881,"No"
92,2020,"092-2020","Best Actor",NA,"tt5363618","Sound of Metal","nm1981893","Riz Ahmed","Performance",9,"2021-07-09","Sound of Metal","movie",7.7,120,2019,143797,"Yes"
92,2020,"092-2020","Best Actress",NA,"tt9620292","Promising Young Woman","nm1659547","Carey Mulligan","Performance",7,"2021-07-09","Promising Young Woman","movie",7.5,113,2020,198426,"Yes"
92,2020,"092-2020","Best Adapted Screenplay",NA,"tt6878306","News of the World","nm1729294","Luke Davies","Writing",NA,NA,"News of the World","movie",6.8,118,2020,93563,"No"
92,2020,"092-2020","Best Adapted Screenplay",NA,"tt6878306","News of the World","nm0339030","Paul Greengrass","Writing",NA,NA,"News of the World","movie",6.8,118,2020,93563,"No"
92,2020,"092-2020","Best Animated Feature",NA,"tt2948372","Soul",NA,NA,"Top Films",9,"2021-07-09","Soul","movie",8,100,2020,361222,"Yes"
92,2020,"092-2020","Best Director",NA,"tt9777644","Da 5 Bloods","nm0000490","Spike Lee","Director",NA,NA,"Da 5 Bloods","movie",6.5,154,2020,54300,"No"
92,2020,"092-2020","Best Directorial Debut",NA,"tt11394158","Miss Juneteenth","nm1474677","Channing Godfrey Peoples","Director",NA,NA,"Miss Juneteenth","movie",6.6,99,2020,2030,"No"
92,2020,"092-2020","Best Documentary",NA,"tt11416746","Time",NA,NA,"Documentary",NA,NA,"Time","movie",6.8,81,2020,6198,"No"
92,2020,"092-2020","Best Ensemble",NA,"tt9777644","Da 5 Bloods",NA,NA,"Performance",NA,NA,"Da 5 Bloods","movie",6.5,154,2020,54300,"No"
