"TheatreID","SessionID","ScreenTitle","ScreenTrailer","ScreenPoster","ScreenDate","ScreenTimestamp","ScreenTime","ScreenTicketLink","ScreenGenre","ScreenRuntime","ScreenTheatre"
"f-0100004179","37532","THE DELINQUENTS (2023)","https://www.youtube.com/watch?v=Rwdu5LPLC6E","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004179?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Thursday, October 12, 2023","2023-10-12T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37532&visLang=1","Crime comedy","180 Minutes","AFI - AFI Silver 1"
"f-0100004136","37042","THE DEPARTED","https://www.youtube.com/watch?v=ggs6Ip97vRU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004136?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, September 17, 2023","2023-09-17T17:30:00","05:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37042&visLang=1","Crime drama","151 Minutes","AFI - AFI Silver 1"
"f-0100004136","37043","THE DEPARTED","https://www.youtube.com/watch?v=ggs6Ip97vRU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004136?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, September 17, 2023","2023-09-19T13:45:00","01:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37043&visLang=1","Crime drama","151 Minutes","AFI - AFI Silver 1"
"f-0100004136","37044","THE DEPARTED","https://www.youtube.com/watch?v=ggs6Ip97vRU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004136?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, September 17, 2023","2023-09-20T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37044&visLang=1","Crime drama","151 Minutes","AFI - AFI Silver 1"
"f-0100004185","37493","THE ECHO (2023)","https://www.youtube.com/watch?v=1bK1upWcGxc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004185?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 30, 2023","2023-09-30T14:15:00","02:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37493&visLang=1","Documentary","102 Minutes","AFI - AFI Silver 1"
"f-0100004185","37494","THE ECHO (2023)","https://www.youtube.com/watch?v=1bK1upWcGxc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004185?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 30, 2023","2023-10-03T18:00:00","06:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37494&visLang=1","Documentary","102 Minutes","AFI - AFI Silver 1"
"f-0100004180","37468","THE EXTORTION","https://www.youtube.com/watch?v=M2uetRO6Z1I","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004180?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-23T19:10:00","07:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37468&visLang=1","Crime thriller","106 Minutes","AFI - AFI Silver 1"
"f-0100004180","37469","THE EXTORTION","https://www.youtube.com/watch?v=M2uetRO6Z1I","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004180?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-28T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37469&visLang=1","Crime thriller","106 Minutes","AFI - AFI Silver 1"
"f-0100004176","37482","THE FISHBOWL","https://www.youtube.com/watch?v=gde9F24BcSU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004176?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, September 24, 2023","2023-09-24T19:25:00","07:25 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37482&visLang=1","Drama","93 Minutes","AFI - AFI Silver 2"
"f-0100004176","37483","THE FISHBOWL","https://www.youtube.com/watch?v=gde9F24BcSU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004176?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, September 24, 2023","2023-09-27T21:10:00","09:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37483&visLang=1","Drama","93 Minutes","AFI - AFI Silver 1"
"f-0100004169","37509","THE FISHES WITHIN","https://www.youtube.com/watch?v=xpljXTM2dNU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004169?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Wednesday, October 04, 2023","2023-10-04T19:10:00","07:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37509&visLang=1","Drama","80 Minutes","AFI - AFI Silver 2"
"f-0100004132","37030","THE GOODBYE GIRL (1977)","https://www.youtube.com/watch?v=y4LGoseK5cA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004132?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-15T14:30:00","02:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37030&visLang=1","Romantic comedy","111 Minutes","AFI - AFI Silver 1"
"f-0100004132","37031","THE GOODBYE GIRL (1977)","https://www.youtube.com/watch?v=y4LGoseK5cA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004132?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-18T16:40:00","04:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37031&visLang=1","Romantic comedy","111 Minutes","AFI - AFI Silver 1"
"f-0100004132","37032","THE GOODBYE GIRL (1977)","https://www.youtube.com/watch?v=y4LGoseK5cA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004132?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-18T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37032&visLang=1","Romantic comedy","111 Minutes","AFI - AFI Silver 2"
"f-0100004132","37033","THE GOODBYE GIRL (1977)","https://www.youtube.com/watch?v=y4LGoseK5cA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004132?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-19T16:40:00","04:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37033&visLang=1","Romantic comedy","111 Minutes","AFI - AFI Silver 1"
"f-0100004132","37034","THE GOODBYE GIRL (1977)","https://www.youtube.com/watch?v=y4LGoseK5cA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004132?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-20T16:40:00","04:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37034&visLang=1","Romantic comedy","111 Minutes","AFI - AFI Silver 1"
"f-0100004187","37470","THE HOLY MOUNTAIN (1973)","https://www.youtube.com/watch?v=zerBaxPbA94","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004187?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-23T21:30:00","09:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37470&visLang=1","Drama","114 Minutes","AFI - AFI Silver 1"
"f-0100004187","37471","THE HOLY MOUNTAIN (1973)","https://www.youtube.com/watch?v=zerBaxPbA94","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004187?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-28T21:15:00","09:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37471&visLang=1","Drama","114 Minutes","AFI - AFI Silver 1"
"f-0100001293","36986","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-01T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36986&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100001293","36987","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-02T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36987&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100001293","36992","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-03T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36992&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100001293","36991","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-04T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36991&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100001293","36988","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-05T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36988&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100001293","36989","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-06T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36989&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100001293","36990","THE IRON GIANT - SIGNATURE EDITION","https://www.youtube.com/watch?v=obLtyj8hfFk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100001293?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-07T11:00:00","11:00 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36990&visLang=1","Animation, family","90 Minutes","AFI - AFI Silver 1"
"f-0100000038","37064","THE MATRIX","https://www.youtube.com/watch?v=tGgCqGm_6Hs","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000038?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, August 29, 2023","2023-08-29T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37064&visLang=1","Sci-fi action","136 Minutes","AFI - AFI Silver 2"
"f-0100000038","37065","THE MATRIX","https://www.youtube.com/watch?v=tGgCqGm_6Hs","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000038?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, August 29, 2023","2023-08-30T21:00:00","09:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37065&visLang=1","Sci-fi action","136 Minutes","AFI - AFI Silver 2"
"f-0100004164","37510","THE ONES FROM BELOW","https://www.youtube.com/watch?v=cd482KhaQR0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004164?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Thursday, October 05, 2023","2023-10-05T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37510&visLang=1","Drama","83 Minutes","AFI - AFI Silver 2"
"f-0100004182","37465","THE PADILLA AFFAIR","https://www.youtube.com/watch?v=gHlTbGPcuzE","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004182?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-23T14:30:00","02:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37465&visLang=1","Documentary - history","78 Minutes","AFI - AFI Silver 2"
"f-0100000318","37534","THE ROCKY HORROR PICTURE SHOW + live shadowcast","https://www.youtube.com/watch?v=4plqh6obZW4","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000318?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, October 28, 2023","2023-10-28T22:30:00","10:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37534&visLang=1","Musical comedy","130 Minutes","AFI - AFI Silver 1"
"f-0100004194","37530","THE SETTLERS (2023)","https://www.youtube.com/watch?v=U9NK8M2IS4c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004194?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, October 10, 2023","2023-10-10T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37530&visLang=1","Historical drama","97 Minutes","AFI - AFI Silver 1"
"f-0100004178","37528","THE SHADOW OF THE SUN","https://www.youtube.com/watch?v=QU511OMOK_s","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004178?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 08, 2023","2023-10-08T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37528&visLang=1","Drama","98 Minutes","AFI - AFI Silver 2"
"f-0100004089","36619","THE WAY OF THE DRAGON","https://www.youtube.com/watch?v=fdO6wiJ5kW0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004089?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-01T21:45:00","09:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36619&visLang=1","Action","99 Minutes","AFI - AFI Silver 1"
"f-0100004089","36620","THE WAY OF THE DRAGON","https://www.youtube.com/watch?v=fdO6wiJ5kW0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004089?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-02T22:00:00","10:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36620&visLang=1","Action","99 Minutes","AFI - AFI Silver 1"
"f-0100004089","36621","THE WAY OF THE DRAGON","https://www.youtube.com/watch?v=fdO6wiJ5kW0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004089?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-07T21:35:00","09:35 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36621&visLang=1","Action","99 Minutes","AFI - AFI Silver 1"
"f-0100004197","37513","THEY SHOT THE PIANO PLAYER","https://www.youtube.com/watch?v=Ru2dV-8Wg6I","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004197?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, October 06, 2023","2023-10-06T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37513&visLang=1","Animation, music","104 Minutes","AFI - AFI Silver 1"
"f-0100000974","36591","TOKYO STORY","https://www.youtube.com/watch?v=J_LXe4PIKtQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000974?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-28T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36591&visLang=1","Drama","136 Minutes","AFI - AFI Silver 2"
"f-0100000974","36592","TOKYO STORY","https://www.youtube.com/watch?v=J_LXe4PIKtQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000974?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-28T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36592&visLang=1","Drama","136 Minutes","AFI - AFI Silver 2"
"f-0100000974","36593","TOKYO STORY","https://www.youtube.com/watch?v=J_LXe4PIKtQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000974?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-29T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36593&visLang=1","Drama","136 Minutes","AFI - AFI Silver 2"
"f-0100000974","36594","TOKYO STORY","https://www.youtube.com/watch?v=J_LXe4PIKtQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000974?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-30T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36594&visLang=1","Drama","136 Minutes","AFI - AFI Silver 2"
"f-0100000974","36595","TOKYO STORY","https://www.youtube.com/watch?v=J_LXe4PIKtQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000974?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-31T14:00:00","02:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36595&visLang=1","Drama","136 Minutes","AFI - AFI Silver 2"
"f-0100000974","36596","TOKYO STORY","https://www.youtube.com/watch?v=J_LXe4PIKtQ","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100000974?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-31T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36596&visLang=1","Drama","136 Minutes","AFI - AFI Silver 2"
"f-0100004195","37457","TÓTEM (2023)","https://www.youtube.com/watch?v=QC6OWdUPZPc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004195?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Thursday, September 21, 2023","2023-09-21T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37457&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"f-0100004150","37066","UNFORGIVEN (1992)","https://www.youtube.com/watch?v=amE57OniG9Y","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004150?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-09T16:00:00","04:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37066&visLang=1","Western drama","130 Minutes","AFI - AFI Silver 1"
"f-0100004150","37067","UNFORGIVEN (1992)","https://www.youtube.com/watch?v=amE57OniG9Y","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004150?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-13T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37067&visLang=1","Western drama","130 Minutes","AFI - AFI Silver 1"
"f-0100002272","36604","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-08T16:25:00","04:25 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36604&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36605","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-09T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36605&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36606","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-10T13:20:00","01:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36606&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36607","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-11T16:15:00","04:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36607&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36608","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-12T14:15:00","02:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36608&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36609","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-13T16:15:00","04:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36609&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36610","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-14T14:15:00","02:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36610&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100002272","36611","VERTIGO","https://www.youtube.com/watch?v=95o-QM-lz8g","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002272?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-14T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36611&visLang=1","Mystery thriller","128 Minutes","AFI - AFI Silver 1"
"f-0100004167","37522","VICENTA B.","https://www.youtube.com/watch?v=YHWR5hjphg0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004167?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 08, 2023","2023-10-08T12:30:00","12:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37522&visLang=1","Drama","77 Minutes","AFI - AFI Silver 1"
"f-0100004167","37523","VICENTA B.","https://www.youtube.com/watch?v=YHWR5hjphg0","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004167?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 08, 2023","2023-10-10T17:15:00","05:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37523&visLang=1","Drama","77 Minutes","AFI - AFI Silver 1"
"f-0100004141","36899","WEEKEND (1967)","https://www.youtube.com/watch?v=dFJLuhVvBPM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004141?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-28T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36899&visLang=1","Comedy-drama","104 Minutes","AFI - AFI Silver 2"
"f-0100004141","36900","WEEKEND (1967)","https://www.youtube.com/watch?v=dFJLuhVvBPM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004141?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-28T21:45:00","09:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36900&visLang=1","Comedy-drama","104 Minutes","AFI - AFI Silver 2"
"f-0100004141","36901","WEEKEND (1967)","https://www.youtube.com/watch?v=dFJLuhVvBPM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004141?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-29T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36901&visLang=1","Comedy-drama","104 Minutes","AFI - AFI Silver 2"
"f-0100004141","36902","WEEKEND (1967)","https://www.youtube.com/watch?v=dFJLuhVvBPM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004141?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-30T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36902&visLang=1","Comedy-drama","104 Minutes","AFI - AFI Silver 2"
"f-0100004141","36903","WEEKEND (1967)","https://www.youtube.com/watch?v=dFJLuhVvBPM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004141?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-31T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36903&visLang=1","Comedy-drama","104 Minutes","AFI - AFI Silver 2"
